application_name	business_name	business_address	address_url	application_type	application_url	pdf_path	markdown_path	ds	latitude	longitude	address_inferred	postal_code
PUBLIC REVIEW: NY State Liquor License Applications	Deity II	368 Atlantic	https://maps.app.goo.gl/taYYJ5jG89Agr8zX6	Liquor License Application	https://drive.google.com/file/d/1zpDdWab5NVk67qi1YdFN1efl-84vrjIC/view?usp=drive_link	agendas/2023_12_06_HESS_agenda.pdf	agenda_markdowns/2023_12_06_HESS_agenda.md	2023-12-06	40.6871719	-73.9862358	Deity Events, 368, Atlantic Avenue, Boerum Hill, Brooklyn, Kings County, City of New York, New York, 11217, United States	11217
PUBLIC REVIEW: NY State Liquor License Applications	Lady Wortley LLC	148 Montague	https://maps.app.goo.gl/hJkFDGfdY3uSVHug7	Liquor License Application	https://drive.google.com/file/d/1SEcul60RCuU2mCOabaDR-9HoFQ7iR1CQ/view?usp=drive_link	agendas/2023_12_06_HESS_agenda.pdf	agenda_markdowns/2023_12_06_HESS_agenda.md	2023-12-06	40.6943376	-73.9934019	148, Montague Street, Brooklyn Heights, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW: NY State Liquor License Applications	20 Jay St Wine	28 Jay	https://maps.app.goo.gl/xgcfSiM6nDRbzntUA	Liquor License Application	https://drive.google.com/file/d/1s1cyYC_X9yw02PHCQzt0jt8rPQOoMDMn/view?usp=drive_link	agendas/2023_12_06_HESS_agenda.pdf	agenda_markdowns/2023_12_06_HESS_agenda.md	2023-12-06	40.703885	-73.986707	28, Jay Street, Dumbo, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW and COMMITTEE ACTIONS	Locanda Vini & Olii	129 Gates	https://maps.app.goo.gl/h3FzmZgm6nnVAmeB6	RDWY	https://drive.google.com/file/d/1-psrs5HegW-vSTCtIbz9zA7Ku5KmZfOb/view?usp=drive_link	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.6849627	-73.9629482	Biddrina Gelato, 129, Gates Avenue, Clinton Hill, Brooklyn, Kings County, City of New York, New York, 11238, United States	11238
PUBLIC REVIEW and COMMITTEE ACTIONS	Putnam's	419 Myrtle	https://maps.app.goo.gl/deP8gdcZcgWnQRV87	SDWLK	https://drive.google.com/file/d/1L1Rpn2t9-XQtNyEV7IRepQG45WgFacYH/view?usp=drive_link	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.693286	-73.969058	419, Myrtle Avenue, Fort Greene, Brooklyn, Kings County, City of New York, New York, 11205, United States	11205
PUBLIC REVIEW and COMMITTEE ACTIONS	Bar Tabac	128 Smith	https://maps.app.goo.gl/zsPfrqrpd7m788mD7	SDWLK	https://drive.google.com/file/d/1kuqzsTHMAeihE1jbnE-nqjddjtiJz-VC/view?usp=drive_link	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.6873685	-73.9902736	Bar Tabac, 128, Smith Street, Boerum Hill, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW and COMMITTEE ACTIONS	Talea Beer	61 Bergen	https://maps.app.goo.gl/dptFJ6iBPzox2u1d9	SDWLK & RDWY	https://drive.google.com/file/d/1lhTIeotYIHW_V2Eo06pxTm1Zzkcw9fNe/view?usp=drive_link	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.687157	-73.9908532	61, Bergen Street, Boerum Hill, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW and COMMITTEE ACTIONS	Evelina	211 Dekalb	https://maps.app.goo.gl/EqKHDHdyjtv2UzxR6	SDWLK & RDWY	https://drive.google.com/file/d/1Jda_fEctzv7LklSjU_0goIIwkjZN5RUd/view?usp=drive_link	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.6896593	-73.9710073	Evelina, 211, DeKalb Avenue, Fort Greene, Brooklyn, Kings County, City of New York, New York, 11205, United States	11205
PUBLIC REVIEW and COMMITTEE ACTIONS	Piccola Cucina	141 Nevins	https://maps.app.goo.gl/fZp83FLp8oqNvx736	SDWLK & RDWY	https://drive.google.com/file/d/1izFe4ZzYjpwAGcS6AfbxIqlo96xQwq56/view?usp=drive_link	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.6842574	-73.9836721	141, Nevins Street, Boerum Hill, Brooklyn, Kings County, City of New York, New York, 11217, United States	11217
PUBLIC REVIEW and COMMITTEE ACTIONS	Fritz	737 Fulton	https://maps.app.goo.gl/Ci3Wq6FftW3Hbg71A	OPS	https://drive.google.com/file/d/1dPuCou2pqe3Ycdf3du_QRW9QfDY8tQdT/view?usp=drive_link	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.6867255	-73.9750118	737, Fulton Street, Fort Greene, Brooklyn, Kings County, City of New York, New York, 11217, United States	11217
PUBLIC REVIEW and COMMITTEE ACTIONS	Third Falcon	360 Myrtle	https://maps.app.goo.gl/d2UCK1FATdXwSuqt7	CLASS	https://drive.google.com/file/d/1L8ZnpHSo302ut658_zE7WrBVGfPg5HbS/view?usp=drive_link	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.6930882	-73.9720057	Cafefornia, 360, Myrtle Avenue, Fort Greene, Brooklyn, Kings County, City of New York, New York, 11205, United States	11205
PUBLIC REVIEW and COMMITTEE ACTIONS	Pirate Ship Hosp.	15 Main	https://maps.app.goo.gl/7y1DYaY4XTSQRnH77	Liquor, Wine, Beer & Cider	https://drive.google.com/file/d/1uMHgAsuzNWuTQcW5AlL-xNGHi1I3DXBT/view?usp=drive_link	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.7035169	-73.9904314	Atrium Dumbo, 15, Main Street, Dumbo, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW and COMMITTEE ACTIONS	BKNY Restaurant	159 Bridge	https://maps.app.goo.gl/QyBsDfy6mWUPjmv36	Liquor, Wine, Beer & Cider	https://drive.google.com/file/d/1k-VKce52IuMPQ7oUiACQumbpoSWYLPZt/view?usp=drive_link	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.6938612	-74.0006003	ONE°15 Brooklyn Marina, 159, Bridge Park Drive, Columbia Street Waterfront District, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW and COMMITTEE ACTIONS	BKNY Vessels	159 Bridge	https://maps.app.goo.gl/QyBsDfy6mWUPjmv36	Liquor, Wine, Beer & Cider	https://drive.google.com/file/d/1oqoJiHRud0wPaXFNB9AIUIrmBMNxOX7e/view?usp=drive_link	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.6938612	-74.0006003	ONE°15 Brooklyn Marina, 159, Bridge Park Drive, Columbia Street Waterfront District, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW and COMMITTEE ACTIONS	Winner @ Alloy	80-84 Flatbush	https://maps.app.goo.gl/RZcX2WLyDAD5PGPE9	Liquor, Wine, Beer & Cider	https://drive.google.com/file/d/1wHd9BECdq4LHJWEHsa9mADGMTdXQuvED/view?usp=drive_link	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.6520481	-73.959027	Flatbush, Brooklyn, Kings County, City of New York, New York, 11226, United States	11226
PUBLIC REVIEW and COMMITTEE ACTIONS	Henry's End	72 Henry	https://maps.app.goo.gl/Ha64Vx2RsEWWWSpm6	Alteration	https://goo.gl/maps/Ha64Vx2RsEWWWSpm6	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.7215679	-73.9427127	72, North Henry Street, Greenpoint, Brooklyn, Kings County, City of New York, New York, 11222, United States	11222
PUBLIC REVIEW and COMMITTEE ACTIONS	Time Out Market	55 Water	https://maps.app.goo.gl/Euiefr7mJDiJYvV68	CORP	https://drive.google.com/file/d/1WcrXZ5aKSGsdn-6FhvOedurHkwN7C87j/view?usp=drive_link	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.7035408	-73.9919894	Empire Stores, 55, Water Street, Dumbo, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW and COMMITTEE ACTIONS	Time Out 5th Flr	55 Water	https://maps.app.goo.gl/Euiefr7mJDiJYvV68	CORP	https://drive.google.com/file/d/1z6aO13J0ZmwUUpyxj8lD4vt7hF5E-F1J/view?usp=drive_link	agendas/2025_05_06_HESS_agenda.pdf	agenda_markdowns/2025_05_06_HESS_agenda.md	2025-05-06	40.7035408	-73.9919894	Empire Stores, 55, Water Street, Dumbo, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW: NY State Liquor License Applications	City Vineyard LLC	25 Columbia Hts	https://maps.app.goo.gl/Lrji2bQTLrn8XaKJ6	NY State Liquor License Applications	https://drive.google.com/file/d/1yqHhrTjpVwrnqwaARYnezcZBblJ__OBP/view?usp=drive_link	agendas/2023_11_01_HESS_agenda.pdf	agenda_markdowns/2023_11_01_HESS_agenda.md	2023-11-01	40.701943	-73.9938648	25, Columbia Heights, Dumbo, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW: NY State Liquor License Applications	Taylormade	222-226 Greene Ave	https://maps.app.goo.gl/6TVh2weV8FjbAPRN7	NY State Liquor License Applications		agendas/2023_11_01_HESS_agenda.pdf	agenda_markdowns/2023_11_01_HESS_agenda.md	2023-11-01	40.695899	-73.9216339	Greene Avenue, Bushwick, Brooklyn, Kings County, City of New York, New York, 11237, United States	11237
PUBLIC REVIEW: NY State Liquor License Applications	Maya Congee	1013 Fulton	https://maps.app.goo.gl/nzBqYMgKRTn1GL2V9	NY State Liquor License Applications	https://drive.google.com/file/d/1b2He2SDB8XEqjuzgh2EgJjKvA9zeSwWs/view?usp=drive_link	agendas/2023_11_01_HESS_agenda.pdf	agenda_markdowns/2023_11_01_HESS_agenda.md	2023-11-01	40.6824544	-73.9613917	Maya Congee Café, 1013, Fulton Street, Prospect Heights, Brooklyn, Kings County, City of New York, New York, 11238, United States	11238
PUBLIC REVIEW: NY State Cannabis Retail License Applications	GMDSS LLC. ('The Travel Agency')	118-122 Flatbush	https://maps.app.goo.gl/pTYHXLq4RcpPwcAC6	Cannabis Retail License		agendas/2023_11_01_HESS_agenda.pdf	agenda_markdowns/2023_11_01_HESS_agenda.md	2023-11-01	40.6520481	-73.959027	Flatbush, Brooklyn, Kings County, City of New York, New York, 11226, United States	11226
PUBLIC REVIEW: NY State Cannabis Retail License Applications	Ramon Reyes LLC	453 Fulton	https://maps.app.goo.gl/kXsqKoy6fX7ENoQ76	Cannabis Retail License	https://drive.google.com/file/d/1IsbJlT3h8DocKLtx5A2pH-9nRyJYvUXO/view?usp=drive_link	agendas/2023_11_01_HESS_agenda.pdf	agenda_markdowns/2023_11_01_HESS_agenda.md	2023-11-01	40.6903989	-73.9849318	453, Fulton Mall, Downtown Brooklyn, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW: NY State Cannabis Retail License Applications	Astro Management	292 Atlantic	https://maps.app.goo.gl/LYMQBPmFyjvz5zg18	Cannabis Retail License	https://drive.google.com/file/d/1prkV1EiFCyLLTWcWD4J1fA6UIK0ec7Jo/view?usp=drive_link	agendas/2023_11_01_HESS_agenda.pdf	agenda_markdowns/2023_11_01_HESS_agenda.md	2023-11-01	40.6884493	-73.9891632	Yerba Buena, 292, Atlantic Avenue, Boerum Hill, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW: NY State Cannabis Retail License Applications	Cassandra Taylor	530 Fulton	https://maps.app.goo.gl/3Ce6tyWPqk9WPk7g6	Cannabis Retail License	https://drive.google.com/file/d/1gsa1Vsg1-g3GSaKNrAXLU2yyfwBzcYqh/view?usp=drive_link	agendas/2023_11_01_HESS_agenda.pdf	agenda_markdowns/2023_11_01_HESS_agenda.md	2023-11-01	40.6890325	-73.9816286	530, Fulton Mall, Downtown Brooklyn, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW: NY State Cannabis Retail License Applications	Plantbase	48 Pearl	https://maps.app.goo.gl/epJYy8SRtk3o4XSm9	Cannabis Retail License	https://drive.google.com/file/d/1lzV4IipcYFTHdlCZiCav1tEIu5bvn_kM/view?usp=drive_link	agendas/2023_11_01_HESS_agenda.pdf	agenda_markdowns/2023_11_01_HESS_agenda.md	2023-11-01	40.7034809	-73.9876863	48, Pearl Street, Dumbo, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW and COMMITTEE ACTIONS	The Brooklyn Bazaar	56 Jay	https://www.google.com/maps/place/56+Jay+St,+Brooklyn,+NY+11201/@40.703202,-73.9894099,824m/data=!3m2!1e3!4b1!4m6!3m5!1s0x89c25a33b0673691:0x5973630b06beb2a3!8m2!3d40.703202!4d-73.986835!16s%2Fg%2F11dzntdbsl?entry=ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoASAFQAw%3D%3D	Cannabis Retail License	https://drive.google.com/file/d/1mlGQiIx8FThK-Pn9F3loYJ03PHHGoQr5/view?usp=drive_link	agendas/2025_04_01_HESS_agenda.pdf	agenda_markdowns/2025_04_01_HESS_agenda.md	2025-04-01	40.703227	-73.986749	56, Jay Street, Dumbo, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW and COMMITTEE ACTIONS	Green Heights	19 Greene	https://maps.app.goo.gl/xfpTAHuac4u4RtPy6	Cannabis Retail License	https://drive.google.com/file/d/1brmvCG7FBpCAtFevshkbfOZj4nEN8jF4/view?usp=drive_link	agendas/2025_04_01_HESS_agenda.pdf	agenda_markdowns/2025_04_01_HESS_agenda.md	2025-04-01	40.6860537	-73.9725911	Superior Markets, 19, Greene Avenue, Fort Greene, Brooklyn, Kings County, City of New York, New York, 11238, United States	11238
PUBLIC REVIEW and COMMITTEE ACTIONS	Whitstone LLC	50 Old Fulton	https://maps.app.goo.gl/1zZQtA6gasDHenp28	Cannabis Retail License	https://drive.google.com/file/d/1n-zN8PhFP47xk848VeAZPvheDnMRz92U/view?usp=drive_link	agendas/2025_04_01_HESS_agenda.pdf	agenda_markdowns/2025_04_01_HESS_agenda.md	2025-04-01	40.7020448	-73.9931601	50, Old Fulton Street, Dumbo, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW and COMMITTEE ACTIONS	Mariscos El Submarino	507 Myrtle	https://maps.app.goo.gl/YnNcWscmur5zH9Sq9	Liquor, Wine, Beer & Cider	https://drive.google.com/file/d/135tBfpd84GUbm-Uarpwgkp1Wa0smoG39/view?usp=drive_link	agendas/2025_04_01_HESS_agenda.pdf	agenda_markdowns/2025_04_01_HESS_agenda.md	2025-04-01	40.6937746	-73.96461	507, Myrtle Avenue, Clinton Hill, Brooklyn, Kings County, City of New York, New York, 11205, United States	11205
PUBLIC REVIEW and COMMITTEE ACTIONS	Taqueria Green Valley	154 Carlton	https://maps.app.goo.gl/kNGgJbnqXWjAZsmE6	Liquor, Wine, Beer & Cider	https://drive.google.com/file/d/1koq9HjnD-WRcxdpmecHbHWYfEwZGSj4C/view?usp=drive_link	agendas/2025_04_01_HESS_agenda.pdf	agenda_markdowns/2025_04_01_HESS_agenda.md	2025-04-01	40.6930017	-73.9729655	Taqueria Fort Greene, 154, Carlton Avenue, Fort Greene, Brooklyn, Kings County, City of New York, New York, 11205, United States	11205
PUBLIC REVIEW and COMMITTEE ACTIONS	The Tillary Hotel	85 Flatbush	https://maps.app.goo.gl/2PaiMNW7YLoPNMuH7	Alteration	https://drive.google.com/file/d/1bSekrIh0P2ltziCUp1lJSw1z2792Iv8q/view?usp=drive_link	agendas/2025_04_01_HESS_agenda.pdf	agenda_markdowns/2025_04_01_HESS_agenda.md	2025-04-01	40.6966011	-73.9845337	The Tillary Hotel, 85, Flatbush Avenue Extension, Downtown Brooklyn, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW and COMMITTEE ACTIONS	Sailor	228 Dekalb	https://maps.app.goo.gl/693dud7wxgAHP3hv5	SDWLK & RDWY	https://drive.google.com/file/d/1iFlffBx7lyFgEEPWvSnrog2nFPP8Zgmw/view?usp=drive_link	agendas/2025_04_01_HESS_agenda.pdf	agenda_markdowns/2025_04_01_HESS_agenda.md	2025-04-01	40.6893919	-73.9703166	Sailor, 228, DeKalb Avenue, Fort Greene, Brooklyn, Kings County, City of New York, New York, 11205, United States	11205
PUBLIC REVIEW and COMMITTEE ACTIONS	Rhodora Wine Bar	197 Adelphi	https://maps.app.goo.gl/3QBEHUZYVSjcMErZ9	SDWLK & RDWY	https://drive.google.com/file/d/19Sq-GMB0IKfp7afpAiTBtPEdDn_4jVzJ/view?usp=drive_link	agendas/2025_04_01_HESS_agenda.pdf	agenda_markdowns/2025_04_01_HESS_agenda.md	2025-04-01	40.6917428	-73.9714335	Rhodora Wine Bar, 197, Adelphi Street, Fort Greene, Brooklyn, Kings County, City of New York, New York, 11205, United States	11205
PUBLIC REVIEW and COMMITTEE ACTIONS	Rucola	190 Dean	https://maps.app.goo.gl/pCbuaHZbbpSs3XmH7	SDWLK & RDWY	https://drive.google.com/file/d/1Wwl6Soflg6UijXdWcvQTSJGsg1LYWEy3/view?usp=drive_link	agendas/2025_04_01_HESS_agenda.pdf	agenda_markdowns/2025_04_01_HESS_agenda.md	2025-04-01	40.6856169	-73.9858704	190, Dean Street, Boerum Hill, Brooklyn, Kings County, City of New York, New York, 11217, United States	11217
PUBLIC REVIEW and COMMITTEE ACTIONS	Table 87	87 Atlantic	https://maps.app.goo.gl/NYmuXAFb5v4FABoD9	SDWLK & RDWY	https://drive.google.com/file/d/1GQHuuVuMIS5PdXpxyVVkENBc6tlvOg9X/view?usp=drive_link	agendas/2025_04_01_HESS_agenda.pdf	agenda_markdowns/2025_04_01_HESS_agenda.md	2025-04-01	40.6912362	-73.9973386	Table 87 Coal Oven Pizza, 87, Atlantic Avenue, Brooklyn Heights, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW and COMMITTEE ACTIONS	Café Paulette	1 S. Elliott	https://maps.app.goo.gl/hEJYBFJdx22yJjbZ7	SDWLK & RDWY	https://drive.google.com/file/d/1UuYVigorf3Rj0pBk0lbcMroDeIiefopX/view?usp=drive_link	agendas/2025_04_01_HESS_agenda.pdf	agenda_markdowns/2025_04_01_HESS_agenda.md	2025-04-01	40.6895928	-73.9759241	1, South Elliott Place, Fort Greene, Brooklyn, Kings County, City of New York, New York, 11217, United States	11217
PUBLIC REVIEW and COMMITTEE ACTIONS	Petit Paulette	136 Dekalb	https://maps.app.goo.gl/ydZv19zfgDyd7NN98	RDWY	https://drive.google.com/file/d/1pLsF-6w_i2TqNge7f5n4ZPX5ZCnqh1dp/view?usp=drive_link	agendas/2025_04_01_HESS_agenda.pdf	agenda_markdowns/2025_04_01_HESS_agenda.md	2025-04-01	40.6896043	-73.9757842	136, DeKalb Avenue, Fort Greene, Brooklyn, Kings County, City of New York, New York, 11217, United States	11217
PUBLIC REVIEW and COMMITTEE ACTIONS	Noodle Pudding	38 Henry	https://maps.app.goo.gl/y9KEhzWzrWP9W68Y7	RDWY	https://drive.google.com/file/d/1SgeNNqoyv22EoReWv_QigzkUCMSY9TE0/view?usp=drive_link	agendas/2025_04_01_HESS_agenda.pdf	agenda_markdowns/2025_04_01_HESS_agenda.md	2025-04-01	40.6998103	-73.9920258	38, Henry Street, Brooklyn Heights, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
PUBLIC REVIEW and COMMITTEE ACTIONS	Harlem Seafood Soul	445 Albee	https://maps.app.goo.gl/SxnMTupGJZTFx6ZN6	Wine, Beer & Cider	https://drive.google.com/file/d/1Yqxc_pkR0fnLC4PhJV-O8_7TA3Q5CHR3/view?usp=drive_link	agendas/2025_04_01_HESS_agenda.pdf	agenda_markdowns/2025_04_01_HESS_agenda.md	2025-04-01	40.6908869	-73.9830979	City Point, 445, Albee Square, Downtown Brooklyn, Brooklyn, Kings County, City of New York, New York, 11201, United States	11201
